so_number,order_date,customer_code,total_quantity,total_amount,total_amount_pdf,message_id,raw_customer_name,raw_tax_id,raw_address,customer_mapping_confidence,customer_mapping_method,customer_review_required,has_warning
BH26.1904,2026-03-27,KH-00135,1,2100000,,<177639810094.27.12043746297311335994@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1905,2026-03-27,KH-00135,2,6007574,,<177639810094.27.18039268532858120131@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1906,2026-03-27,KH-00157,1,1590000,,<177639810094.27.2535819235411684520@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1907,2026-03-27,KH-00157,2,6007574,,<177639810093.27.8714313987524970265@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1908,2026-03-27,KH-00135,1,950000,,<177639810089.27.12100548605752872844@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1909,2026-03-27,KH-00135,1,1590000,,<177639810093.27.1848326089293696676@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1910,2026-03-27,KH-00135,1,950000,,<177639810093.27.4162907125627114966@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1911,2026-03-27,KH-00157,1,2100000,,<177639810091.27.936456816082139902@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1912,2026-03-27,KH-00135,2,2800000,,<177639810090.27.13667026185549054606@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1913,2026-03-27,KH-00135,2,2520000,,<177639810090.27.5010531781334026313@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1914,2026-03-28,KH-00091,35,65976283,,<177639810130.27.4514548229361503528@binhminh.vn>,CÔNG TY TNHH BÌNH MINH,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1915,2026-03-28,KH-00622,12,33489994,,<177639810130.27.12396648045558132295@xuanmai.vn>,CÔNG TY CỔ PHẦN XUÂN MAI,266529710,"đường Hoàng Quốc Việt, tổ 2, Bắc Lệnh, Phường Cam Đường, Lào Cai",100.0,TAX_ID_EXACT,False,False
BH26.1916,2026-03-28,KH-00482,8,16509903,,<177639810129.27.10956335798707052011@khaihoan.vn>,CỬA HÀNG XE ĐẠP KHẢI HOÀN,210627241,"đường Giải Phóng, Phường Tương Mai, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1917,2026-03-28,KH-00482,2,3183332,,<177639810129.27.4439509524151360749@khaihoan.vn>,CỬA HÀNG XE ĐẠP KHẢI HOÀN,210627241,"đường Giải Phóng, Phường Tương Mai, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1918,2026-03-28,KH-00147,24,35726655,,<177639810128.27.17270541414402102398@phuthinh.vn>,CÔNG TY TNHH PHÚ THỊNH,223301421,"chợ mễ, Xã Mễ Sở, Tỉnh Hưng Yên",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1919,2026-03-28,KH-00674,7,11648887,,<177639810128.27.12178497827050747464@tuanh.vn>,CỬA HÀNG XE ĐẠP TÚ ANH,294480048,"đường Cầu Diễn, TDP Nguyên xá 2, Phường Tây Tựu, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1920,2026-03-28,KH-00674,8,13466664,,<177639810130.27.8097434701099883680@tuanh.vn>,CỬA HÀNG XE ĐẠP TÚ ANH,294480048,"đường Cầu Diễn, TDP Nguyên xá 2, Phường Tây Tựu, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1921,2026-03-28,KH-00674,3,5398332,,<177639810127.27.3476850639467772693@tuanh.vn>,CỬA HÀNG XE ĐẠP TÚ ANH,294480048,"đường Cầu Diễn, TDP Nguyên xá 2, Phường Tây Tựu, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1922,2026-03-28,KH-00674,14,20614719,,<177639810125.27.2349139030607804823@tuanh.vn>,CỬA HÀNG XE ĐẠP TÚ ANH,294480048,"đường Cầu Diễn, TDP Nguyên xá 2, Phường Tây Tựu, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1923,2026-03-28,KH-00674,31,50954994,,<177639810127.27.8497036589344289523@tuanh.vn>,CỬA HÀNG XE ĐẠP TÚ ANH,294480048,"đường Cầu Diễn, TDP Nguyên xá 2, Phường Tây Tựu, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1924,2026-03-28,KH-00674,7,11648887,,<177639810126.27.6996415944086834462@tuanh.vn>,CỬA HÀNG XE ĐẠP TÚ ANH,294480048,"đường Cầu Diễn, TDP Nguyên xá 2, Phường Tây Tựu, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1925,2026-03-28,KH-00402,40,64161658,,<177639810128.27.14120796932609354586@dailoi.vn>,CÔNG TY CỔ PHẦN ĐẠI LỢI,190956305,"Thị trấn Tứ Kỳ, xã Tứ Kỳ, TP Hải Phòng",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1926,2026-03-28,KH-00413,18,29982212,,<177639810126.27.13264942497280982149@chithanh.vn>,CÔNG TY CỔ PHẦN CHI THÀNH,105000301,"Thửa đất số 153, tờ bản đồ số 14, Thôn Cao Dương, Xã Gia Lộc, TP Hải Phòng",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1927,2026-03-28,KH-00413,36,57507766,,<177639810126.27.18049967246881717091@chithanh.vn>,CÔNG TY CỔ PHẦN CHI THÀNH,105000301,"Thửa đất số 153, tờ bản đồ số 14, Thôn Cao Dương, Xã Gia Lộc, TP Hải Phòng",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1928,2026-03-28,KH-00009,23,35172214,,<177639810125.27.15399740639608453593@thienan.vn>,CỬA HÀNG XE ĐẠP THIÊN AN,294263484,"Xã Trường Tân, TP Hải Phòng",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1929,2026-03-29,KH-00018,3,4212776,,<177639810138.27.15818843784910540737@phuthinh.vn>,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1930,2026-03-29,KH-00018,17,20439066,,<177639810138.27.4445078458023315338@phuthinh.vn>,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1931,2026-03-29,KH-00547,14,21488886,,<177639810137.27.3391968428135789035@thanhbinh.vn>,DOANH NGHIỆP TW THANH BÌNH,114803989,"Xã Mộ Đức, Quảng Ngãi",100.0,TAX_ID_EXACT,False,False
BH26.1932,2026-03-29,KH-00364,31,48565357,,<177639810137.27.7531052592128082004@xuanmai.vn>,DOANH NGHIỆP TW XUÂN MAI,242402965,"Phường Việt Hòa, TP Hải Phòng",100.0,TAX_ID_EXACT,False,False
BH26.1933,2026-03-29,KH-00363,24,36226100,,<177639810136.27.9674635814409764220@dailoi.vn>,HỘ KINH DOANH ĐẠI LỢI,177914308,"Đường Trần Hưng Đạo, Phường Kinh Môn, Thành phố Hải Phòng",100.0,TAX_ID_EXACT,False,False
BH26.1934,2026-03-29,KH-00463,5,7958330,,<177639810136.27.11867086765645614748@yenbinh.vn>,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,150900540,"Xã Thuận An, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1935,2026-03-29,KH-00463,18,26877773,,<177639810136.27.864858849056719130@yenbinh.vn>,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,150900540,"Xã Thuận An, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1936,2026-03-29,KH-00339,1,1555000,,<177639810135.27.12520729861314123282@dailoi.vn>,CỬA HÀNG XE ĐẠP ĐẠI LỢI,201307366,"phố Ngọc Lâm, Phường Bồ Đề, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1937,2026-03-29,KH-00339,9,14031666,,<177639810138.27.8541306627843119294@dailoi.vn>,CỬA HÀNG XE ĐẠP ĐẠI LỢI,201307366,"phố Ngọc Lâm, Phường Bồ Đề, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1938,2026-03-29,KH-00339,11,17214998,,<177639810135.27.10269636571617225584@dailoi.vn>,CỬA HÀNG XE ĐẠP ĐẠI LỢI,201307366,"phố Ngọc Lâm, Phường Bồ Đề, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1939,2026-03-29,KH-00298,33,51679336,,<177639810134.27.7628839285698216413@dongnam.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,115095622,"LK 02-03, Nguyễn Khán, Tổ dân phố 7, Xã Nghi Xuân, Hà Tĩnh",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1940,2026-03-29,KH-00458,14,20755547,,<177639810134.27.18182873734768801570@vanloi.vn>,HỘ KINH DOANH VẠN LỢI,276096821,"An Lộc, Xã Mai Phụ, Tỉnh Hà Tĩnh",100.0,TAX_ID_EXACT,False,False
BH26.1941,2026-03-29,KH-00701,11,16371663,,<177639810134.27.4370108098113117171@truongthinh.vn>,CÔNG TY TNHH THƯƠNG MẠI TRƯỜNG THỊNH,148312767,"phố 3, Xã Tiên Điền, Hà Tĩnh",100.0,TAX_ID_EXACT,False,False
BH26.1942,2026-03-29,KH-00135,1,2490741,,<177639810133.27.14250814602954744295@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1943,2026-03-29,KH-00135,1,2398148,,<177639810135.27.13562269606461369852@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1944,2026-03-29,KH-00135,1,2675926,,<177639810133.27.10627359993944652508@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1945,2026-03-29,KH-00157,1,2583333,,<177639810132.27.4319517600889252723@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1946,2026-03-29,KH-00157,1,2305556,,<177639810131.27.2585045119538503127@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1947,2026-03-29,KH-00157,1,2953704,,<177639810131.27.13915960074542445671@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1948,2026-03-30,KH-00091,36,63181651,,<177639810147.27.16285006084291686874@binhminh.vn>,CÔNG TY TNHH BÌNH MINH,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1949,2026-03-30,KH-00558,4,6219998,,<177639810148.27.14809352669335806861@sonha.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,179084489,"phố Xã Đàn, Phường Văn Miếu - Quốc Tử Giám, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1950,2026-03-30,KH-00558,3,4909443,,<177639810148.27.14049574596943840817@sonha.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,179084489,"phố Xã Đàn, Phường Văn Miếu - Quốc Tử Giám, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1951,2026-03-30,KH-00558,4,5975554,,<177639810150.27.10206796794298505111@sonha.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,179084489,"phố Xã Đàn, Phường Văn Miếu - Quốc Tử Giám, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1952,2026-03-30,KH-00558,17,25055925,,<177639810148.27.3747040811394633819@sonha.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,179084489,"phố Xã Đàn, Phường Văn Miếu - Quốc Tử Giám, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1953,2026-03-30,KH-00145,25,39180552,,<177639810149.27.843301123652015089@phuthinh.vn>,HỘ KINH DOANH PHÚ THỊNH,157703000,"Phan Đình Phùng, Phường Cẩm Thành, Quảng Ngãi",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1954,2026-03-30,KH-00145,13,20398332,,<177639810149.27.13673692952351042377@phuthinh.vn>,HỘ KINH DOANH PHÚ THỊNH,157703000,"Phan Đình Phùng, Phường Cẩm Thành, Quảng Ngãi",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1955,2026-03-30,KH-00441,11,16677220,,<177639810154.27.13517261820772047926@ngocanh.vn>,CỬA HÀNG XE ĐẠP NGỌC ANH,229454718,"Xuân Giang, Xã Nghi Xuân, Hà Tĩnh",100.0,TAX_ID_EXACT,False,False
BH26.1956,2026-03-30,KH-00690,25,33156842,,<177639810150.27.13281875946606081510@namtien.vn>,CỬA HÀNG XE ĐẠP NAM TIẾN,229779155,"đường Nguyễn Chí Thanh, Phường Thành Sen, Tỉnh Hà Tĩnh",100.0,TAX_ID_EXACT,False,False
BH26.1957,2026-03-30,KH-00690,18,29945549,,<177639810150.27.3619099676609113893@namtien.vn>,CỬA HÀNG XE ĐẠP NAM TIẾN,229779155,"đường Nguyễn Chí Thanh, Phường Thành Sen, Tỉnh Hà Tĩnh",100.0,TAX_ID_EXACT,False,False
BH26.1958,2026-03-30,KH-00091,16,36371199,,<177639810151.27.10510761336973897193@binhminh.vn>,CÔNG TY TNHH BÌNH MINH,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1959,2026-03-30,KH-00471,26,45408690,,<177639810151.27.10157561888696842435@triduc.vn>,CÔNG TY CỔ PHẦN TRÍ ĐỨC,262408032,"phố Kim Thành, Xã Đồng Lộc, Hà Tĩnh",100.0,TAX_ID_EXACT,False,False
BH26.1960,2026-03-30,KH-00102,13,19286103,,<177639810153.27.6226961953685904276@anphat.vn>,CỬA HÀNG XE ĐẠP AN PHÁT,201652734,"Xã Bắc Đông Hưng, Tỉnh Hưng Yên",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1961,2026-03-30,KH-00102,15,19100180,,<177639810153.27.9013468261254420838@anphat.vn>,CỬA HÀNG XE ĐẠP AN PHÁT,201652734,"Xã Bắc Đông Hưng, Tỉnh Hưng Yên",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1962,2026-03-30,KH-00526,12,21509810,,<177639810146.27.5932749744082588062@namtien.vn>,CÔNG TY CỔ PHẦN NAM TIẾN,180153456,"phố số 6, Xã Thái Thụy, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1963,2026-03-30,KH-00526,9,14838329,,<177639810153.27.13643102861339792995@namtien.vn>,CÔNG TY CỔ PHẦN NAM TIẾN,180153456,"phố số 6, Xã Thái Thụy, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1964,2026-03-30,KH-00475,8,11706665,,<177639810147.27.8600802943952948296@thienan.vn>,CỬA HÀNG XE ĐẠP THIÊN AN,243307651,"Nhân Cầu 2, Xã Hưng Hà, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1965,2026-03-30,KH-00475,2,2938888,,<177639810147.27.5689386966298685244@thienan.vn>,CỬA HÀNG XE ĐẠP THIÊN AN,243307651,"Nhân Cầu 2, Xã Hưng Hà, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1966,2026-03-30,KH-00378,5,7775000,,<177639810146.27.7316569977519798580@vinhphat.vn>,CỬA HÀNG XE ĐẠP VĨNH PHÁT,280387462,"Nguyễn Đức Thuận, Xã Gia Lâm, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1967,2026-03-30,KH-00378,6,9918703,,<177639810139.27.7612555958043575965@vinhphat.vn>,CỬA HÀNG XE ĐẠP VĨNH PHÁT,280387462,"Nguyễn Đức Thuận, Xã Gia Lâm, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1968,2026-03-30,KH-00665,9,12772775,,<177639810139.27.9776623363809761345@taybac.vn>,CÔNG TY CỔ PHẦN TÂY BẮC,271182478,"Hoàng Đạo Thành, Phường Khương Đình, Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1969,2026-03-30,KH-00368,15,23569438,,<177639810139.27.4703839413299050953@hoabinh.vn>,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1970,2026-03-30,KH-00368,8,13252774,,<177639810140.27.1458592006263440349@hoabinh.vn>,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1971,2026-03-30,KH-00368,15,24940182,,<177639810140.27.6845171609869597632@hoabinh.vn>,HỘ KINH DOANH HOÀ BÌNH,212823241,"Nhà bà Hoàng Thị Bẩy, Khu X2, Thôn Đông Trù, Xã Đông Anh, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1972,2026-03-30,KH-00562,6,8596665,,<177639810140.27.15299845483485094436@namtien.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,192433335,"Quang Trung, Phường Hà Đông, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1973,2026-03-30,KH-00562,4,5731110,,<177639810141.27.6957521144324417026@namtien.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,192433335,"Quang Trung, Phường Hà Đông, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1974,2026-03-30,KH-00349,5,7286110,,<177639810145.27.12832039989908510270@truongthinh.vn>,HỘ KINH DOANH TRƯỜNG THỊNH,265371689,"Khu Tái Định Cư Tiên Dược - Mai Đình, Xã Sóc Sơn, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1975,2026-03-30,KH-00349,7,9491663,,<177639810143.27.14843183985377114161@truongthinh.vn>,HỘ KINH DOANH TRƯỜNG THỊNH,265371689,"Khu Tái Định Cư Tiên Dược - Mai Đình, Xã Sóc Sơn, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1976,2026-03-30,KH-00194,3,4176110,,<177639810143.27.12386075992692363619@sanlap.vn>,CỬA HÀNG XE ĐẠP SÁN LẠP,233942103,"Xã Thanh Lâm, Huyện Mê Linh, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1977,2026-03-30,KH-00194,8,11621109,,<177639810143.27.3853323451758122024@sanlap.vn>,CỬA HÀNG XE ĐẠP SÁN LẠP,233942103,"Xã Thanh Lâm, Huyện Mê Linh, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1978,2026-03-30,KH-00494,6,17763330,,<177639810142.27.729523626861730164@anphat.vn>,HỘ KINH DOANH AN PHÁT,144374945,"Xã Thiên Lộc, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1979,2026-03-30,KH-00494,54,73384795,,<177639810144.27.5592831832174175781@anphat.vn>,HỘ KINH DOANH AN PHÁT,144374945,"Xã Thiên Lộc, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1980,2026-03-30,KH-00646,12,17480552,,<177639810144.27.3907163768218249471@daiduong.vn>,DOANH NGHIỆP TW ĐẠI DƯƠNG,233590509,"Xã Phụng Công, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1981,2026-03-30,KH-00646,18,34068509,,<177639810145.27.13677803363789092588@daiduong.vn>,DOANH NGHIỆP TW ĐẠI DƯƠNG,233590509,"Xã Phụng Công, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1982,2026-03-30,KH-00604,6,14388889,,<177639810145.27.13914946117728203622@phucan.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚC AN,178901920,"., Phường Phúc Yên, Phú Thọ",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1983,2026-03-31,KH-00091,11,17606106,,<177639810177.27.4546196034108086297@binhminh.vn>,CÔNG TY TNHH BÌNH MINH,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1984,2026-03-31,KH-00604,4,9592593,,<177639810177.27.14243974487378758836@phucan.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚC AN,178901920,"., Phường Phúc Yên, Phú Thọ",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1985,2026-03-31,KH-00250,3,6388889,,<177639810177.27.10807488426740317054@xuanmai.vn>,DOANH NGHIỆP TW XUÂN MAI,264200470,"Keangnam Ha Noi Landmark Tower, đường Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1986,2026-03-31,KH-00023,5,13666667,,<177639810176.27.6925405705351380174@thanhbinh.vn>,CÔNG TY TNHH THANH BÌNH,239217728,"tòa nhà số 444 phố Hoàng Hoa Thám, Phường Thuỵ Khuê, Quận Tây Hồ, Thành phố Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1987,2026-03-31,KH-00353,4,6708887,,<177639810176.27.4208410495773323311@thanhbinh.vn>,CỬA HÀNG XE ĐẠP THANH BÌNH,231400708,"tổ 11, đường Hoàng Công Chất, Phường Phú Diễn, TP Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1988,2026-03-31,KH-00353,12,19148888,,<177639810176.27.14453911969922073229@thanhbinh.vn>,CỬA HÀNG XE ĐẠP THANH BÌNH,231400708,"tổ 11, đường Hoàng Công Chất, Phường Phú Diễn, TP Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1989,2026-03-31,KH-00048,3,9972222,,<177639810176.27.6020586529226207721@thuytien.vn>,CÔNG TY TNHH THUỶ TIÊN,297282681,"khu đô thị Định Công, Đường Trần Điền, Phường Định Công, Quận Hoàng Mai, Thành phố Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1990,2026-03-31,KH-00387,12,14415182,,<177639810175.27.10987040596588337542@thanhbinh.vn>,CÔNG TY CỔ PHẦN THANH BÌNH,156553168,"Khu Dương Xá 3, phường Kinh Bắc, Tỉnh Bắc Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1991,2026-03-31,KH-00387,9,12589440,,<177639810175.27.11163392857361946121@thanhbinh.vn>,CÔNG TY CỔ PHẦN THANH BÌNH,156553168,"Khu Dương Xá 3, phường Kinh Bắc, Tỉnh Bắc Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1992,2026-03-31,KH-00177,1,2583333,,<177639810174.27.4282300979759875083@truongthinh.vn>,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,287730223,"Nguyễn Tri Phương, Phường Hòa Cường, TP Đà Nẵng",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1993,2026-03-31,KH-00287,6,15500000,,<177639810174.27.6379981675361550584@thuytien.vn>,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,197348849,"Khu phố 1 ,Thị trấn Hương Canh,Huyện Bình Xuyên, Tỉnh Vĩnh Phúc,Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1994,2026-03-31,KH-00147,10,14364441,,<177639810174.27.1446735534627145895@phuthinh.vn>,CÔNG TY TNHH PHÚ THỊNH,223301421,"chợ mễ, Xã Mễ Sở, Tỉnh Hưng Yên",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1995,2026-03-31,KH-00436,15,22102775,,<177639810173.27.14582115849781628236@xaydung.vn>,CÔNG TY TNHH XÂY DỰNG,288507012,"xã Tân Lập, huyện Yên Mỹ, tỉnh Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1996,2026-03-31,KH-00284,7,10396110,,<177639810173.27.7080712871208566579@ngocanh.vn>,HỘ KINH DOANH NGỌC ANH,196142234,"Ngã 35, Tứ Mỹ, Phùng Chí Kiên, Mỹ Hào, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1997,2026-03-31,KH-00284,3,4420554,,<177639810173.27.12489090747487732849@ngocanh.vn>,HỘ KINH DOANH NGỌC ANH,196142234,"Ngã 35, Tứ Mỹ, Phùng Chí Kiên, Mỹ Hào, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1998,2026-03-31,KH-00486,26,36891658,,<177639810172.27.10453694488165455348@vanloi.vn>,CÔNG TY TNHH VẠN LỢI,252868808,"Xã Yên Phong, Bắc Ninh",100.0,TAX_ID_EXACT,False,False
