customer_code,customer_name,recency_days,frequency,monetary,R_score,F_score,M_score,purchase_priority_score,priority_tier,churn_risk,dealer_segment,recommended_action,risk_reason,priority_reason
KH-00150,HỘ KINH DOANH SÁN LẠP,402,1,14582643.0,1,1,1,0.05954468984459879,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.06"
KH-00025,DOANH NGHIỆP TW SƠN HÀ,442,1,13277778.0,1,1,1,0.05868959847513682,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.06"
KH-00303,CÔNG TY CỔ PHẦN BÌNH MINH,368,1,12980000.0,2,1,1,0.05812130522888354,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.06"
KH-00033,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,438,1,11064815.0,1,1,1,0.05698021670347986,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.06"
KH-00323,CÔNG TY CỔ PHẦN PHÚ THỊNH,365,1,10850000.0,2,1,1,0.05669697703237153,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.06"
KH-00090,CÔNG TY TNHH THƯƠNG MẠI TÂY BẮC,409,1,8518519.0,1,1,1,0.055271075210040134,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.06"
KH-00026,CÔNG TY CỔ PHẦN LÊ ANH,442,1,7777778.0,1,1,1,0.05470099448653283,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00253,CÔNG TY TNHH YÊN BÌNH,372,1,7490741.0,1,1,1,0.053990045494651626,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00175,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂN TIẾN,390,1,7490741.0,1,1,1,0.05398939510389643,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00055,CÔNG TY TNHH THƯƠNG MẠI TÂY BẮC,414,1,4983333.0,1,1,1,0.05242200789266727,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00031,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,439,1,4907408.0,1,1,1,0.05185200633891808,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00005,CÔNG TY TNHH ĐẠI LỢI,448,1,4425926.0,1,1,1,0.050142564589283664,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00179,CÔNG TY CỔ PHẦN TÂN TIẾN,386,1,4240741.0,1,1,1,0.04985845381025869,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00029,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,439,1,4055556.0,1,1,1,0.0495728040597158,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00037,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,435,1,3879630.0,1,1,1,0.049287925809431185,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00053,CÔNG TY TNHH TRƯỜNG THỊNH,417,1,3694444.0,1,1,1,0.04871827036142398,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00071,CỬA HÀNG XE ĐẠP BÌNH MINH,410,1,3509259.0,1,1,1,0.04800610417783227,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00002,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,449,1,3509259.0,1,1,1,0.048005808700518036,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00191,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUÂN MAI,377,1,2768519.0,1,1,1,0.0461550663623718,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00187,HỘ KINH DOANH NGỌC ANH,378,1,2768519.0,1,1,1,0.046155026359178106,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00160,CÔNG TY TNHH THƯƠNG MẠI TRÍ ĐỨC,398,1,2768519.0,1,1,1,0.046154452091467554,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00185,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,379,1,2546296.0,1,1,1,0.045015386527843954,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.05"
KH-00013,DOANH NGHIỆP TW THANH BÌNH,445,1,2490741.0,1,1,1,0.04444457092775652,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.04"
KH-00286,DOANH NGHIỆP TW VIỆT ANH,370,1,2398148.0,2,1,1,0.04387618475682937,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.04"
KH-00054,HỘ KINH DOANH TRÍ ĐỨC,414,1,2398148.0,1,1,1,0.04387499934565873,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.04"
KH-00294,HỘ KINH DOANH SÁN LẠP,369,1,2305556.0,2,1,1,0.04216683527580425,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.04"
KH-00213,CÔNG TY CỔ PHẦN HOÀ BÌNH,376,1,2305556.0,1,1,1,0.0421665037328743,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.04"
KH-00050,CÔNG TY TNHH AN PHÁT,417,1,2305556.0,1,1,1,0.04216556380871743,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.04"
KH-00178,CÔNG TY CỔ PHẦN QUANG VINH,386,1,2212963.0,1,1,1,0.0411689951208,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.04"
KH-00052,DOANH NGHIỆP TW TÂN TIẾN,417,1,2212963.0,1,1,1,0.041168412811566434,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.04"
KH-00032,HỘ KINH DOANH CHI THÀNH,439,1,1935185.0,1,1,1,0.040455994942906685,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.04"
KH-00176,CÔNG TY TNHH THUỶ TIÊN,389,1,1472222.0,1,1,1,0.04017175810117525,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.04"
